Hybridization REF,chrom,start
SR-A1,19,54832203
IRF3,19,54854641
BCL2L12,19,54860211
HRMT1L2,19,54872355
CPT1C,19,54886219
LOC388556,19,54914483
TSKS,19,54934823
AP2A1,19,54961992
FLJ22688,19,55001961
MED25,19,55013358
PTOV1,19,55046294
PNKP,19,55056273
AKT1S1,19,55064108
TBC1D17,19,55072641
IL4I1,19,55084723
NUP62,19,55101894
ATF5,19,55124272
SIGLEC11,19,55144062
LOC646039,19,55164735
VRK3,19,55171536
ZNF473,19,55221024
FLJ26850,19,55245658
LOC646054,19,55253785
SCRL,19,55347617
MYH14,19,55398697
KCNC3,19,55510577
NAPSB,19,55528875
NAPSA,19,55553546
NR1H2,19,55571515
POLD1,19,55579408
SPIB,19,55614028
MYBPC2,19,55628004
LOC112703,19,55661857
LOC284361,19,55670405
JOSD2,19,55701071
LOC554235,19,55706673
LRRC4B,19,55711449
SYT3,19,55817046
LOC342918,19,55844514
SHANK1,19,55856896
CLEC11A,19,55918417
GPR32P,19,55953232
GPR32,19,55965670
LOC646098,19,55980801
ACPT,19,55985484
MGC13170,19,55992773
MGC45922,19,56012755
KLK1,19,56014216
KLK15,19,56020357
LOC646115,19,56028957
KLK3,19,56049983
KLK2,19,56068501
KLKP1,19,56081816
KLK4,19,56101420
LOC390956,19,56122146
KLK5,19,56138371
KLK6,19,56153699
KLK7,19,56171541
KLK8,19,56191076
KLK9,19,56197581
KLK10,19,56209338
KLK11,19,56217299
KLK12,19,56224160
KLK13,19,56251275
KLK14,19,56272386
ATPBD3,19,56293587
SIGLECP1,19,56314898
SIGLEC9,19,56319977
SIGLEC7,19,56337387
SIGLECP2,19,56338822
SIGLECP3,19,56361789
SIGLECP4,19,56379881
SIGLECP5,19,56393923
SIGLECP6,19,56406177
CD33,19,56420175
FLJ40235,19,56452776
SIGLECP7,19,56459139
SIGLECP8,19,56475900
LOC402665,19,56506914
LOC147645,19,56526608
ETFB,19,56540221
MGC33839,19,56562164
NKG7,19,56566686
LIM2,19,56574976
LOC646221,19,56593072
SIGLEC10,19,56605087
SIGLEC8,19,56646072
SIGLECP9,19,56656395
SIGLECP10,19,56663919
SIGLEC12,19,56686425
SIGLECP11,19,56703468
SIGLEC6,19,56712885
SIGLECP12,19,56740391
SIGLECP13,19,56759503
ZNF175,19,56766343
LOC339352,19,56793405
SIGLEC5,19,56806996
LOC653723,19,56838245
LOC147650,19,56888405
HAS1,19,56908177
FPR1,19,56940838
FPRL1,19,56956265
FPRL2,19,56990223
ZNF577,19,57066350
ZNF649,19,57084300
LOC441861,19,57110146
ZNF613,19,57122500
ZNF350,19,57159405
ZNF615,19,57186400
ZNF614,19,57208389
ZNF432,19,57228489
LOC284371,19,57258439
ZNF616,19,57309465
LOC440539,19,57337697
FLJ16287,19,57349937
PPP2R1A,19,57385046
LOC90321,19,57464636
ZNF480,19,57492263
ZNF610,19,57540494
ZNF528,19,57592933
LOC646382,19,57620925
ZNF534,19,57626485
LOC441862,19,57646275
ZNF578,19,57706025
LOC388558,19,57722750
ZNF701,19,57765340
ZNF137,19,57791719
ZNF83,19,57807443
LOC400714,19,57813338
ZNF611,19,57899284
ZNF600,19,57959273
ZNF28,19,57992473
ZNF468,19,58033597
ZFPL,19,58071237
LOC388559,19,58101230
MGC35402,19,58122200
LOC125893,19,58144444
ZNF702,19,58163317
LOC204800,19,58199072
FLJ32214,19,58209396
ZNF160,19,58260992
ZNF415,19,58302944
ZNF347,19,58334460
ZNF665,19,58357489
FLJ46385,19,58408040
NDUFV2P1,19,58418769
ZNF677,19,58430450
VN1R2,19,58453441
VN1R4,19,58461825
LOC646508,19,58479074
BIRC8,19,58484666
LOC646519,19,58494113
LOC653753,19,58510202
LOC91664,19,58536624
ZNF525,19,58556821
LOC91661,19,58590246
LOC147804,19,58636995
FLJ16231,19,58644962
LOC653758,19,58674416
FLJ16542,19,58685788
LOC646545,19,58698891
ZNF331,19,58716090
LOC284379,19,58794703
LOC646557,19,58806698
DPRX,19,58827122
LOC646565,19,58852538
LOC646566,19,58963591
NALP12,19,58988650
MYADM,19,59061423
PRKCG,19,59077279
CACNG7,19,59107883
CACNG8,19,59158106
CACNG6,19,59187354
UNQ3033,19,59235899
LOC441864,19,59265069
OSCAR,19,59289745
NDUFA3,19,59297972
TFPT,19,59302142
PRPF31,19,59310649
CNOT3,19,59333261
LENG1,19,59351189
TMC4,19,59355658
LENG4,19,59368921
TSEN34,19,59386006
RPS9,19,59396538
LILRB3,19,59412549
LILRA6,19,59434641
LILRB5,19,59446217
LILRB2,19,59470132
LILRA3,19,59491666
LILRA5,19,59510165
LILRA4,19,59536504
LAIR1,19,59557945
TTYH1,19,59618447
LENG8,19,59652213
LENG9,19,59664788
CDC42EP5,19,59668022
LAIR2,19,59705825
FLJ00060,19,59739982
LILRA2,19,59777071
LILRA1,19,59796925
LILRB1,19,59820441
LILRB4,19,59866264
LILRP1,19,59900018
LILRP2,19,59911413
KIR3DL3,19,59927796
KIR2DL3,19,59941786
KIR2DP1,19,59959376
KIR2DL1,19,59973092
LOC653757,19,59989625
KIR3DL1,19,60019744
KIR3DL2,19,60053741
FCAR,19,60077361
NCR1,19,60109320
NALP7,19,60126689
NALP2,19,60169579
GP6,19,60216885
RDH13,19,60247519
EPS8L1,19,60275200
PPP1R12C,19,60294093
TNNT1,19,60336009
TNNI3,19,60354950
LOC352909,19,60361843
SYT5,19,60376281
PTPRH,19,60384428
TMEM86B,19,60429924
SAPS1,19,60432959
HSPBP1,19,60465410
BRSK1,19,60487346
LOC284417,19,60516039
SUV420H2,19,60543076
COX6B2,19,60552464
C19orf16,19,60561321
IL11,19,60567569
MDAC1,19,60580016
LOC388564,19,60582430
RPL28,19,60589112
UBE2S,19,60604463
LOC284296,19,60631920
ISOC2,19,60656168
ZNF628,19,60679511
KLP1,19,60688406
FLJ35258,19,60721845
LOC646643,19,60729495
LOC390975,19,60741325
ZNF579,19,60780711
FLJ14768,19,60794558
ZNF524,19,60803542
LOC147808,19,60823919
LOC653766,19,60843316
ZNF580,19,60844204
ZNF581,19,60846798
HSU79303,19,60851213
U2AF2,19,60857228
EPN1,19,60878404
NALP9,19,60911610
LOC342931,19,60957302
LOC646663,19,60970664
NALP11,19,60988577
LOC646667,19,61052925
NALP4,19,61055199
NALP13,19,61099123
NALP8,19,61151010
NALP5,19,61202904
LOC126208,19,61290544
ZNF444,19,61344368
GALP,19,61379201
LOC342933,19,61392876
LOC342934,19,61409095
ZSCAN5,19,61424491
LOC646698,19,61447224
LOC646703,19,61487321
LOC646706,19,61520464
LOC646707,19,61522949
LOC646709,19,61545615
ZNF542,19,61571320
ZNF582,19,61586460
LOC646716,19,61607209
ZNF583,19,61607530
ZNF667,19,61643012
ZNF471,19,61711024
ZFP28,19,61742129
FLJ26175,19,61768362
SIGLECP15,19,61793134
ZNF71,19,61798504
LOC147670,19,61841257
BC37295_3,19,61866765
OR5AH1P,19,61964044
ZIM2,19,61977732
PEG3,19,62015615
LOC646746,19,62041474
USP29,19,62323321
ZIM3,19,62337276
DUXA,19,62354906
ZNF264,19,62394681
AURKC,19,62434189
LOC390980,19,62456615
ZNF272,19,62483745
ZNF543,19,62523689
ZNF304,19,62554487
ZNF547,19,62566691
ZNF548,19,62593030
ZNF17,19,62614359
FLJ16360,19,62646590
VN1R1,19,62658354
DKFZp686I1569,19,62672766
ZNF419,19,62690945
MGC4728,19,62703121
ZNF549,19,62730505
ZNF550,19,62745018
ZNF416,19,62774746
ZIK1,19,62787322
ZNF530,19,62803065
ZNF134,19,62817440
ZNF211,19,62836396
ZSCAN4,19,62872115
ZNF551,19,62885217
ZNF154,19,62900547
ZNF671,19,62922931
FLJ38288,19,62954023
ZNF586,19,62972850
ZNF552,19,63010264
ZNF587,19,63053081
LOC653780,19,63070946
LOC400721,19,63076588
ZNF417,19,63110026
ZNF418,19,63125064
NAG18,19,63132859
ZNF256,19,63144013
LOC646820,19,63150788
C19orf18,19,63161617
ZNF606,19,63180252
ZSCAN1,19,63237246
ZNF135,19,63262424
ZNF447,19,63287018
LOC646835,19,63311007
ZNF329,19,63329507
ZNF274,19,63386208
ZNF544,19,63432646
ZNF8,19,63482130
LOC113386,19,63508555
HKR2,19,63530197
A1BG,19,63548356
ZNF497,19,63557537
LOC116412,19,63570555
RPS5,19,63590448
LOC646862,19,63599269
ZNF584,19,63611875
ZNF132,19,63635994
FLJ45850,19,63654783
ZNF324,19,63670275
ZNF446,19,63679607
SLC27A5,19,63701517
ZNF499,19,63716709
TRIM28,19,63747648
CHMP2A,19,63754745
UBE2M,19,63758891
ZNF42,19,63765096
MGC2752,19,63778639
LOC653789,19,63802150
LOC642273,2,30891
SH3YL1,2,208155
ACP1,2,254896
LOC285016,2,269929
TMEM18,2,657973
LOC642837,2,853891
LOC642877,2,895298
SNTG2,2,936555
LOC653181,2,1291279
TPO,2,1396242
PXDN,2,1614669
MYT1L,2,1771892
LOC402066,2,2775492
TSSC1,2,3171750
TTC15,2,3362453
LOC388923,2,3463820
MTCBP-1,2,3480698
LOC643517,2,3557284
RNASEH1,2,3570553
RPS7,2,3600728
COLEC11,2,3620512
TMSL2,2,3642687
ALLC,2,3683685
LOC643614,2,3769543
LOC388922,2,3811570
LOC442006,2,4539669
SOX11,2,5750250
LOC643913,2,5753713
FLJ41046,2,6039561
LOC644055,2,6295704
LOC644097,2,6460236
LOC391349,2,6553460
FLJ42418,2,6786752
LOC129607,2,6897954
RSAD2,2,6935359
RNF144,2,6974974
LOC644232,2,7382330
LOC644288,2,7512011
LOC339789,2,8264724
LOC644593,2,8702568
ID2,2,8739564
KIDINS220,2,8786511
OACT2,2,8914152
LOC644651,2,9064225
DDEF2,2,9264345
ITGB1BP1,2,9463264
CPSF3,2,9481319
ADAM17,2,9546843
YWHAQ,2,9641557
TAF1B,2,9901024
GRHL1,2,10009273
UNQ5830,2,10060737
KLF11,2,10101133
CYS1,2,10114057
RRM2,2,10180184
FLJ25102,2,10198960
HPCAL1,2,10360491
ODC1,2,10497959
NOL10,2,10628345
ATP6V1C2,2,10779274
PDIA6,2,10840968
KCNF1,2,10969514
LOC645028,2,11123365
FLJ33534,2,11156577
LOC645054,2,11159719
FLJ25143,2,11190630
PQLC3,2,11212991
ROCK2,2,11239229
LOC646050,2,11365454
LOC391352,2,11409204
E2F6,2,11502867
GREB1,2,11591693
NTSR2,2,11715756
LPIN1,2,11804191
LOC442621,2,12081051
LOC645170,2,12610010
TRIB2,2,12774659
LOC645241,2,13585534
FAM84A,2,14690307
LOC653602,2,14692384
NAG,2,15224483
DDX1,2,15649221
LOC440848,2,15757982
LOC130678,2,15920341
MYCN,2,15998134
LOC391353,2,16266414
FAM49A,2,16597382
LOC645521,2,17320595
LOC388925,2,17429824
VSNL1,2,17585288
SMC6L1,2,17708562
FLJ40869,2,17798658
MSGN1,2,17861267
LOC645564,2,17883381
LOC645574,2,17923033
KCNS3,2,17923426
RDH14,2,18599473
NT5C1B,2,18607618
FLJ41481,2,19031216
OSR1,2,19414727
LOC130500,2,19889454
FLJ12334,2,19932108
LOC130502,2,19959995
WDR35,2,19973505
MATN3,2,20055294
LAPTM4A,2,20095894
LOC402069,2,20218860
SDC1,2,20264039
LOC151457,2,20302912
PUM2,2,20311934
LOC645819,2,20413458
LOC645823,2,20441463
RHOB,2,20510316
HS1BP3,2,20681045
GDF7,2,20729905
FLJ21820,2,20748299
APOB,2,21077806
LOC645949,2,21763817
KBTBD9,2,23459203
FLJ14126,2,23712735
KIAA1240,2,23824622
UBXD4,2,24016880
LOC388931,2,24086463
FLJ21945,2,24105747
FKBP1B,2,24126132
SF3B14,2,24143958
TP53I3,2,24153809
PFN4,2,24191745
FLJ30851,2,24200740
LOC653140,2,24251450
ITSN2,2,24279239
LOC646049,2,24406775
LOC646055,2,24430658
NCOA1,2,24660850
LOC391356,2,24866640
MGC11266,2,24869837
ADCY3,2,24895545
RBJ,2,25020009
KIAA0953,2,25118842
POMC,2,25237292
DNMT3A,2,25309349
DTNB,2,25453616
LOC642857,2,25491104
ASXL2,2,25815759
KIF3C,2,26002971
LOC391358,2,26104402
RAB10,2,26110478
LOC391359,2,26216628
LOC646196,2,26225577
PPIL1P1,2,26238219
FAM59B,2,26248519
HADHA,2,26267013
HADHB,2,26321325
GPR113,2,26386316
SELI,2,26422486
MGC16372,2,26478288
OTOF,2,26533575
LOC339778,2,26638200
CIB4,2,26657577
KCNK3,2,26769123
C2orf18,2,26840652
CENPA,2,26862425
DPYSL5,2,26924469
LOC646248,2,26925451
MAPRE3,2,27047029
LOC646251,2,27061154
FLJ20254,2,27109326
FLJ21839,2,27128053
LOC400948,2,27146470
EMILIN1,2,27155438
KHK,2,27163624
CGREF1,2,27176973
ABHD1,2,27200161
PREB,2,27207128
MGC44505,2,27213227
TCF23,2,27225506
SLC5A6,2,27275962
C2orf28,2,27288403
CAD,2,27293762
SLC30A3,2,27330944
DNAJC5G,2,27351793
TRIM54,2,27359104
UCN,2,27383769
MPV17,2,27385864
GTF3C2,2,27402227
EIF2B4,2,27440733
SNX17,2,27446893
ZNF513,2,27453606
PPM1G,2,27457565
FTHL3,2,27468994
NRBP1,2,27504977
KRTCAP3,2,27518767
IFT172,2,27520744
FNDC4,2,27568254
GCKR,2,27573210
C2orf16,2,27652893
ZNF512,2,27659397
FLJ13646,2,27702010
XAB1,2,27705407
SUPT7L,2,27727183
SLC4A1AP,2,27739842
MRPL33,2,27848090
RBKS,2,27857770
BRE,2,27966986
FOSL2,2,28469283
PLB1,2,28572486
PPP1CB,2,28828118
SPDY1,2,28887221
FLJ20628,2,28926191
WDR43,2,28971048
LOC388938,2,29057709
LOC165186,2,29109801
FLJ34931,2,29138062
RSNL2,2,29191822
ALK,2,29269144
YPEL5,2,30223332
LBH,2,30307899
LOC653743,2,30333956
LYCAT,2,30523627
CAPN13,2,30799141
GALNT14,2,30986837
CAPN14,2,31249432
EHD3,2,31310707
LOC646489,2,31347857
XDH,2,31411998
SRD5A2,2,31603160
LOC646502,2,31700981
LOC391362,2,31723170
LOC339736,2,31901164
C2orf4,2,31946396
LOC84661,2,32102476
SPAST,2,32142184
SLC30A6,2,32244437
RH-II/GuBp1,2,32280092
CARD12,2,32303022
YIPF4,2,32356535
BIRC6,2,32435234
FLJ20272,2,32706633
LTBP1,2,33025896
RASGRP3,2,33514920
FAM98A,2,33662233
LOC391364,2,33715073
MYADML,2,33804827
LOC344371,2,33918353
MRPL50P1,2,35803329
CRIM1,2,36436901
FEZ2,2,36632905
VIT,2,36777418
STRN,2,36928976
KIAA1414,2,37061657
FLJ38348,2,37165165
EIF2AK2,2,37187203
SULT6B1,2,37248467
CEBPZ,2,37282276
PRO1853,2,37312294
PRKD3,2,37331149
QPCT,2,37425257
CDC42EP3,2,37724247
LOC344382,2,37818360
FAM82A,2,38031110
CYP1B1,2,38148250
MGC34824,2,38211751
LOC391367,2,38366056
ARL6IP2,2,38376628
RPLP0-like,2,38562417
HNRPLL,2,38644678
GALM,2,38746743
SFRS7,2,38824245
LOC646640,2,38832036
GEMIN6,2,38858831
DHX57,2,38878375
ASSP2,2,38890861
MORN2,2,38956607
SOS1,2,39066469
CDKL4,2,39259192
MAP4K3,2,39329926
MGC33926,2,39746594
THUMPD2,2,39816949
SLC8A1,2,40195649
LOC391370,2,41930829
LOC285047,2,42012249
LOC400950,2,42016018
LOC91461,2,42129257
EML4,2,42250020
COX7A2L,2,42431146
KCNG3,2,42522661
MTA3,2,42649175
OXER1,2,42843144
HAAO,2,42847734
ZFP36L2,2,43304210
MGC40574,2,43307855
THADA,2,43311495
PLEKHH2,2,43717951
DYNC2LI1,2,43854686
ABCG5,2,43893115
ABCG8,2,43919607
LRPPRC,2,43968391
LOC646790,2,44223678
PPM1B,2,44249504
LOC391371,2,44351198
SLC3A1,2,44356103
PREPL,2,44398253
C2orf34,2,44442607
SIX3,2,45022365
SIX2,2,45085847
LOC646831,2,45249354
UNQ6975,2,45254990
FLJ10379,2,45469324
PRKCE,2,45732547
EPAS1,2,46378067
LOC388946,2,46560214
ATP6V1E2,2,46592490
RHOQ,2,46623379
PIGF,2,46661920
CRIPT,2,46697812
SOCS5,2,46779603
LOC388948,2,46897317
MCFD2,2,46982517
TTC7A,2,47021817
FLJ40172,2,47209091
CALM2,2,47240809
TACSTD1,2,47449971
MSH2,2,47483767
KCNK12,2,47601418
LOC644093,2,47607643
LOC285053,2,47771280
LOC440864,2,47776485
MSH6,2,47863790
FBXO11,2,47887563
LOC646907,2,47987419
HTLF,2,48395374
LOC129285,2,48521412
FLJ46838,2,48610026
SALF,2,48649663
SBLF,2,48661267
ALF,2,48698452
LHCGR,2,48767471
LOC646935,2,48861242
LOC646936,2,48995699
FSHR,2,49043156
LOC130728,2,49959274
NRXN1,2,50000992
LOC646948,2,51662328
CRYGGP1,2,51855874
LOC646958,2,52649330
LOC442015,2,52710250
ASB3,2,53750622
CHAC2,2,53848433
C2orf30,2,53867721
GPR75,2,53933554
PSME4,2,53945075
ACYP2,2,54195914
TSPYL6,2,54333823
FLJ40298,2,54411575
LOC442016,2,54565442
SPTBN1,2,54607013
RPL23AP13,2,54608211
LOC400954,2,54805659
RTN4,2,55052829
FLJ31438,2,55256289
RPS27A,2,55313328
MTIF2,2,55317260
LOC344405,2,55363538
KIAA1212,2,55368482
MGC15407,2,55600244
SMEK2,2,55629018
PNPT1,2,55715956
EFEMP1,2,55946601
LOC647003,2,56032803
KIAA1912,2,56264768
LOC647016,2,57129664
LOC647021,2,57394966
VRK2,2,58127224
FANCL,2,58239882
LOC339799,2,58332052
LOC647029,2,58508444
LOC644456,2,58540562
LOC400955,2,58601398
LOC647035,2,59142921
LOC647038,2,59376025
BCL11A,2,60531806
LOC442017,2,60763440
LOC130865,2,60792123
ATP1B3P1,2,60814700
LOC647063,2,60826581
PAPOLG,2,60836887
REL,2,60962256
LOC647066,2,61017778
LOC344423,2,61018838
FLJ32312,2,61022608
PEX13,2,61098374
KIAA1841,2,61146867
LOC339804,2,61225792
AHSA2,2,61258325
USP34,2,61268741
LOC647074,2,61497522
XPO1,2,61558573
LOC647077,2,61790710
FLJ13305,2,61882229
LOC647082,2,61895584
CCT4,2,61948766
COMMD1,2,61986307
B3GNT1,2,62274258
LOC647093,2,62276807
TMEM17,2,62581252
EHBP1,2,62786638
LOC647104,2,63130774
OTX1,2,63131469
LOC647106,2,63199701
LOC51057,2,63393886
LOC644686,2,63598536
MDH1,2,63669626
LOC388955,2,63702687
LOC647111,2,63723904
LOC647112,2,63764944
LOC391378,2,63832856
LOC647115,2,63919825
UGP2,2,63921602
VPS54,2,63973171
PELI1,2,64173499
LOC130773,2,64427899
HSPC159,2,64535166
AFTIPHILIN,2,64604969
SERTAD2,2,64712260
LOC647147,2,64968098
LOC400958,2,64982484
SLC1A4,2,65070098
CEP68,2,65137103
RAB1A,2,65167493
LOC647153,2,65285616
ACTR2,2,65308406
SPRED2,2,65391489
LOC644804,2,65473994
FLJ16124,2,65517349
LOC647160,2,65689742
LOC647162,2,65734145
LOC647172,2,66463948
MEIS1,2,66516036
LOC647180,2,66656337
DNMT3AP1,2,66900517
LOC644838,2,67203999
ETAA16,2,67477946
LOC402076,2,68104330
C1D,2,68122840
LOC442019,2,68203596
LOC116143,2,68210785
LOC56902,2,68238509
PPP3R1,2,68259493
C2orf32,2,68373646
PLEK,2,68445928
LOC391383,2,68528541
LOC554251,2,68543002
C2orf13,2,68548246
LOC647203,2,68707653
GPR73,2,68726458
ARHGAP25,2,68815472
BMP10,2,68946117
GDDR,2,69025868
GKN1,2,69055271
ANTXR1,2,69093993
GFPT1,2,69405911
HIRIP5,2,69476756
DKFZp686K16132,2,69544467
AAK1,2,69562963
LOC647217,2,69723728
LOC647218,2,69761200
ANXA4,2,69862155
LOC644952,2,69870187
GCL,2,69910322
RY1,2,69974594
MXD1,2,69995707
FLJ25084,2,70040730
LOC647228,2,70088658
LOC647230,2,70130949
PCBP1,2,70168203
MRPL36P1,2,70183187
FLJ20558,2,70230521
LOC647235,2,70280460
TIA1,2,70292318
LOC647236,2,70334310
PCYOX1,2,70338797
SNRPG,2,70362009
FLJ14668,2,70376613
TGFA,2,70527924
ADD2,2,70742773
LOC647241,2,70847815
FIGLA,2,70857950
LOC647242,2,70881651
CLEC4F,2,70889283
CD207,2,70910855
VAX2,2,70981228
ATP6V1B1,2,71016528
FLJ12056,2,71059083
TEX261,2,71066576
OR7E91P,2,71104711
OR7E46P,2,71118359
OR7E62P,2,71136031
NAGK,2,71148955
MCEE,2,71190327
MPHOSPH10,2,71210952
KIAA1155,2,71263382
ZNF638,2,71412397
DYSF,2,71534268
CYP26B1,2,72209875
SEC15L2,2,72256627
SPR,2,72968056
EMX1,2,72998112
SFXN5,2,73022674
RAB11FIP5,2,73154019
NOTO,2,73283303
SMYD5,2,73294898
C2orf7,2,73308642
CCT7,2,73314913
EGR4,2,73371570
LOC391387,2,73450655
ALMS1,2,73466394
NAT8,2,73721467
LOC200420,2,73725554
CML2,2,73781146
CGI-121,2,73810509
DUSP11,2,73842837
FLJ43987,2,73864830
STAMBP,2,73909594
ACTG2,2,73973601
DGUOK,2,74007461
LOC442020,2,74065062
MGC22014,2,74125249
BOLA3,2,74216050
MOBK1B,2,74235495
MTHFD2,2,74279220
SLC4A5,2,74302069
DCTN1,2,74441790
LOC388963,2,74472372
WDR54,2,74502393
RTKN,2,74506496
ZNHIT4,2,74535754
WBP1,2,74539085
GCS1,2,74541704
MRPL53,2,74552617
FLJ14397,2,74554737
FLJ12788,2,74563722
LBX2,2,74578152
PCGF1,2,74585678
TLX2,2,74594226
DQX1,2,74598766
AUP1,2,74607283
HTRA2,2,74610040
LOXL3,2,74613454
DOK1,2,74635368
LOC130951,2,74638518
SEMA4F,2,74734901
HK2,2,74913290
POLE4,2,75039283
TACR1,2,75129738
FLJ13391,2,75572952
MRPL19,2,75727420
C2orf3,2,75742802
LOC647275,2,76338998
LOC647278,2,76829329
LRRTM4,2,77597302
CYCSP6,2,78493418
REG3G,2,79106334
REG1B,2,79165659
REG1A,2,79201092
REGL,2,79216143
REG3A,2,79237641
LOC647284,2,79362101
CTNNA2,2,79593634
LRRTM1,2,80378817
LOC647287,2,80780030
LOC442021,2,81274812
LOC647291,2,81663340
LOC647292,2,81734392
LOC647294,2,82937444
LOC647296,2,83742279
LOC647297,2,83747926
LOC388965,2,84371318
SUCLG1,2,84504187
FLJ37357,2,84597090
DUXAP1,2,84831362
LOC129293,2,84902291
TMSB10,2,84986274
LOC400963,2,84992700
KCMF1,2,85051758
LOC647302,2,85183019
TCF7L1,2,85214245
LOC647305,2,85393211
TGOLN2,2,85398657
LOC647307,2,85421137
RetSat,2,85422733
RBED1,2,85435447
CAPG,2,85475382
LOC284948,2,85499565
MAT2A,2,85619799
GGCX,2,85629714
VAMP8,2,85658228
VAMP5,2,85665042
LOC51255,2,85676348
FLJ90024,2,85679182
LOC388969,2,85690667
USP39,2,85696794
SFTPB,2,85737951
GNLY,2,85774925
ATOH8,2,85834531
ST3GAL5,2,85919782
POLR1A,2,86107891
FLJ20758,2,86186849
IMMT,2,86224574
MRPL35,2,86280091
C2orf23,2,86294633
JMJD1A,2,86521954
VPS24,2,86584064
RNF103,2,86684027
FLJ13910,2,86801204
CD8A,2,86865244
CD8B1,2,86895971
LOC400965,2,86906254
RGPD2,2,86998249
PLGLB1,2,87092553
LOC285074,2,87111309
LOC440871,2,87419145
LOC647322,2,87425565
MGC4677,2,87536096
PAFAH1P1,2,87645897
LOC647326,2,87666088
LOC653663,2,87788408
PLGLB2,2,87828721
RGPD4,2,87836172
LOC344165,2,88069717
LOC51315,2,88107839
SMYD1,2,88148497
FABP1,2,88203625
FLJ10916,2,88251032
MRPL45P1,2,88445326
LOC344167,2,88528841
FLJ25369,2,88605284
EIF2AK3,2,88637376
RPIA,2,88772319
LOC653670,2,88846503
LOC645784,2,88846506
LOC647328,2,88892262
IGKDEL,2,88912850
IGK@,2,88937989
IGKC,2,88937989
IGKJ5,2,88941195
IGKJ4,2,88941513
IGKJ3,2,88941848
IGKJ2,2,88942152
IGKJ1,2,88942513
IGKV4-1,2,88966203
IGKV5-2,2,88977926
IGKV7-3,2,88995711
IGKV2-4,2,89012284
IGKV1-5,2,89027934
IGKV1-6,2,89046896
IGKV3-7,2,89059102
IGKV1-8,2,89073043
IGKV1-9,2,89090594
IGKV2-10,2,89100604
IGKV3-11,2,89107783
IGKV1-12,2,89120836
IGKV1-13,2,89126602
IGKV2-14,2,89158630
IGKV3-15,2,89165788
IGKV1-16,2,89180467
IGKV1-17,2,89197948
IGKV2-18,2,89209304
IGKV2-19,2,89215579
IGKV3-20,2,89223172
IGKV6-21,2,89240350
IGKV1-22,2,89251344
IGKV2-23,2,89252927
IGKV2-24,2,89256927
IGKV3-25,2,89273094
IGKV2-26,2,89276679
IGKV1-27,2,89294023
IGKV2-28,2,89302294
IGKV2-29,2,89314781
IGKV2-30,2,89325379
IGKV3-31,2,89332799
IGKV1-32,2,89334142
IGKV1-33,2,89348873
IGKV3-34,2,89356128
IGKV1-35,2,89367568
IGKV2-36,2,89376096
IGKV1-37,2,89378136
IGKV2-38,2,89390775
IGKV1-39,2,89400498
IGKV2-40,2,89410988
IGKV2D-36,2,89562873
IGKV1D-35,2,89571166
IGKV3D-34,2,89582610
IGKV1D-33,2,89589921
IGKV1D-32,2,89604539
IGKV3D-31,2,89605819
IGKV2D-30,2,89613009
IGKV2D-29,2,89623657
IGKV2D-28,2,89636130
IGKV1D-27,2,89644980
IGKV2D-26,2,89662063
IGKV3D-25,2,89664611
IGKV2D-24,2,89680942
IGKV2D-23,2,89685026
IGKV1D-22,2,89686856
IGKV6D-21,2,89697749
IGKV3D-20,2,89715082
IGKV2D-19,2,89722943
IGKV2D-18,2,89728733
IGKV6D-41,2,89745835
IGKV1D-17,2,89758963
IGKV1D-16,2,89776410
IGKV3D-15,2,89791050
IGKV2D-14,2,89797944
IGKV1D-13,2,89830253
IGKV1D-12,2,89836021
IGKV3D-11,2,89849045
IGKV2D-10,2,89856036
IGKV1D-42,2,89866370
IGKV1D-43,2,89886225
IGKV1D-8,2,89897079
IGKV3D-7,2,89911009
LOC339562,2,91042630
LOC388996,2,91140359
LOC654342,2,91188098
DRD5P1,2,91235638
LOC642678,2,91248375
LOC642691,2,91273305
LOC645208,2,91288484
LOC645217,2,91298065
LOC653136,2,91312847
LOC339746,2,91314039
LOC391403,2,91327803
LOC391405,2,91367535
LOC642747,2,91375616
LOC642762,2,91391800
LOC389000,2,91434665
LOC440888,2,91492886
LOC642809,2,91513865
LOC642830,2,91578152
LOC642838,2,91586027
LOC205272,2,94765112
LOC441424,2,94817636
ANKRD20B,2,94840524
TEKT4,2,94900959
LOC642929,2,94957246
MAL,2,95055206
MRPS5,2,95116679
ZNF514,2,95177127
ZNF2,2,95194910
LOC344065,2,95237016
PROM2,2,95303928
CSEN,2,95326823
FAHD2A,2,95432175
LOC653186,2,95442724
LOC129870,2,95479780
LOC653192,2,95506446
LOC643071,2,95515083
LOC390233,2,95544302
LOC643085,2,95554445
FLJ14082,2,95558336
OR7E102P,2,95576053
LOC643126,2,95604376
TRIM43,2,95621493
LOC643147,2,95636548
LOC643219,2,95819128
LOC400986,2,95886944
LOC653242,2,96043097
ADRA2B,2,96142350
ASTL,2,96153316
DUSP2,2,96172638
STARD7,2,96214324
LOC285033,2,96237808
FLJ20507,2,96280039
WDR39,2,96295611
ASCC3L1,2,96303801
KIAA1754L,2,96354873
BRRN1,2,96365218
LINCR,2,96527113
ARID5A,2,96566191
FLJ10081,2,96622638
LOC643391,2,96672301
LOC90342,2,96699688
LMAN2L,2,96735393
CNNM4,2,96790607
CNNM3,2,96845718
ANKRD23,2,96867378
